SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-15-2020,Single Family Residential,7180 SE 50th Ave,Portland,OR,97206,587314,3,2.5,BRENTWOOD - DARLINGTON,1598,,2020,97,368,,Sold,,,http://www.redfin.com/OR/Portland/7180-SE-50th-Ave-97206/home/170581019,RMLS,20418786,N,Y,45.4713281,-122.6117805
PAST SALE,May-21-2020,Single Family Residential,4448 SE Evergreen St,Portland,OR,97206,495500,3,2.5,BRENTWOOD - DARLINGTON,1489,,2020,91,333,,Sold,,,http://www.redfin.com/OR/Portland/4448-SE-Evergreen-St-97206/home/170551427,RMLS,20501759,N,Y,45.4731139,-122.6163919
PAST SALE,May-28-2020,Single Family Residential,6530 SE 43rd Ave,Portland,OR,97206,415000,3,1.0,WOODSTOCK,1440,4791,1927,84,288,,Sold,,,http://www.redfin.com/OR/Portland/6530-SE-43rd-Ave-97206/home/25847894,RMLS,20127214,N,Y,45.4753867,-122.6182728
PAST SALE,May-8-2020,Single Family Residential,6631 SE 48th Ave,Portland,OR,97206,395000,3,1.0,Woodstock,960,6098,1976,104,411,,Sold,,,http://www.redfin.com/OR/Portland/6631-SE-48th-Ave-97206/home/26345423,RMLS,20256906,N,Y,45.4747822,-122.6137482
PAST SALE,July-1-2020,Single Family Residential,7225 SE Tenino St,Portland,OR,97206,299900,3,1.0,Portland Southeast,916,5662,1953,50,327,,Sold,,,http://www.redfin.com/OR/Portland/7225-SE-Tenino-St-97206/home/26606793,RMLS,20569615,N,Y,45.4645049,-122.5887868
PAST SALE,August-5-2020,Single Family Residential,6650 SE 67th Ave,Portland,OR,97206,420000,3,2.5,Portland Southeast,1593,,2020,15,264,,Sold,,,http://www.redfin.com/OR/Portland/6650-SE-67th-Ave-97206/home/109514948,RMLS,20551165,N,Y,45.4742603,-122.5939154
PAST SALE,July-24-2020,Single Family Residential,7829 SE Carlton St,Portland,OR,97206,575000,4,3.0,MT. SCOTT-ARLETA,2375,4791,1910,27,242,,Sold,,,http://www.redfin.com/OR/Portland/7829-SE-Carlton-St-97206/home/26612009,RMLS,20117679,N,Y,45.4784389,-122.5824147
PAST SALE,August-14-2020,Single Family Residential,5320 SE 69th Ave,Portland,OR,97206,442000,2,2.0,FOSTER POWELL,1329,6534,1906,6,333,,Sold,,,http://www.redfin.com/OR/Portland/5320-SE-69th-Ave-97206/home/26625943,RMLS,20157389,N,Y,45.4841889,-122.5920305
PAST SALE,August-7-2020,Single Family Residential,4908 SE 59th Ave,Portland,OR,97206,355000,2,1.0,Portland Southeast,832,10454,1948,13,427,,Sold,,,http://www.redfin.com/OR/Portland/4908-SE-59th-Ave-97206/home/26345287,RMLS,20340030,N,Y,45.4870784,-122.6023782
PAST SALE,August-6-2020,Single Family Residential,5105 SE 51st Ave,Portland,OR,97206,415000,2,1.0,WOODSTOCK AREA,929,5662,1951,14,447,,Sold,,,http://www.redfin.com/OR/Portland/5105-SE-51st-Ave-97206/home/26485562,RMLS,20464254,N,Y,45.4860431,-122.6107499
PAST SALE,April-8-2020,Single Family Residential,4806 SE Glenwood St,Portland,OR,97206,320500,2,1.0,Woodstock,768,4356,1933,134,417,,Sold,,,http://www.redfin.com/OR/Portland/4806-SE-Glenwood-St-97206/home/25861930,RMLS,20524385,N,Y,45.4742551,-122.6132152
PAST SALE,June-30-2020,Single Family Residential,5530 SE Flavel Dr,Portland,OR,97206,425000,3,2.0,Portland Southeast,2520,5227,1928,51,169,,Sold,,,http://www.redfin.com/OR/Portland/5530-SE-Flavel-Dr-97206/home/25760736,RMLS,20132201,N,Y,45.4647238,-122.6063242
PAST SALE,March-13-2020,Single Family Residential,5511 SE Cooper St,Portland,OR,97206,246000,3,1.0,Portland Southeast,1822,6098,1926,160,135,,Sold,,,http://www.redfin.com/OR/Portland/5511-SE-Cooper-St-97206/home/26488883,RMLS,20409302,N,Y,45.4737465,-122.6063373
PAST SALE,,Single Family Residential,5519 SE 56th Ave,Portland,OR,97206,379000,2,2.0,,1410,10000,1917,,269,,,,,http://www.redfin.com/OR/Portland/5519-SE-56th-Ave-97206/home/26606335,,,N,Y,45.4826223,-122.6063016
PAST SALE,June-17-2020,Single Family Residential,5609 SE Tolman St,Portland,OR,97206,405000,3,1.0,Portland Southeast,1732,4791,1909,64,234,,Sold,,,http://www.redfin.com/OR/Portland/5609-SE-Tolman-St-97206/home/26477019,RMLS,20488880,N,Y,45.477668,-122.6056237
PAST SALE,July-1-2020,Single Family Residential,5423 SE Insley St,Portland,OR,97206,450000,2,1.5,Woodstock,1713,4356,1912,50,263,,Sold,,,http://www.redfin.com/OR/Portland/5423-SE-Insley-St-97206/home/26540879,RMLS,20426527,N,Y,45.4840081,-122.6065886
PAST SALE,May-28-2020,Single Family Residential,5310 SE Insley St,Portland,OR,97206,490380,3,2.0,WOODSTOCK,2172,8276,1957,84,226,,Sold,,,http://www.redfin.com/OR/Portland/5310-SE-Insley-St-97206/home/26368438,RMLS,20209838,N,Y,45.4836518,-122.6078311
PAST SALE,August-3-2020,Single Family Residential,5580 SE Cooper St Unit B,Portland,OR,97206,394250,2,1.5,WOODSTOCK/BRENTWOOD,878,,2020,17,449,83,Sold,,,http://www.redfin.com/OR/Portland/5580-S-East-Cooper-St-97206/unit-B/home/172060802,RMLS,20146569,N,Y,45.4733267,-122.6057865
PAST SALE,August-11-2020,Single Family Residential,5530 SE Mitchell St,Portland,OR,97206,578500,3,2.5,WOODSTOCK,2496,6098,1913,9,232,,Sold,,,http://www.redfin.com/OR/Portland/5530-SE-Mitchell-St-97206/home/26539086,RMLS,20474188,N,Y,45.4851629,-122.6058014
PAST SALE,May-15-2020,Single Family Residential,7735 SE 66th Pl,Portland,OR,97206,365000,3,2.0,BRENTWOOD - DARLINGTON,1544,4791,1947,97,236,,Sold,,,http://www.redfin.com/OR/Portland/7735-SE-66th-Pl-97206/home/25772433,RMLS,19246686,N,Y,45.4676155,-122.5950986
