SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-5-2020,Single Family Residential,5404 SE Gladstone St,Portland,OR,97206,490000,3,2.0,CRESTON - KENILWORTH,1251,5227,1905,168,392,,Sold,,,http://www.redfin.com/OR/Portland/5404-SE-Gladstone-St-97206/home/26591705,RMLS,20133298,N,Y,45.4929773,-122.6070058
PAST SALE,March-19-2020,Single Family Residential,3316 SE 67th Ave,Portland,OR,97206,688999,5,3.0,SOUTH TABOR,2912,7840,2019,154,237,,Sold,,,http://www.redfin.com/OR/Portland/3316-SE-67th-Ave-97206/home/161759377,RMLS,19680492,N,Y,45.4985388,-122.5942972
PAST SALE,February-26-2020,Single Family Residential,3324 SE 61st Ave,Portland,OR,97206,689900,3,2.5,South Tabor,2337,,2019,176,295,,Sold,,,http://www.redfin.com/OR/Portland/3324-SE-61st-Ave-97206/home/170025490,RMLS,19426372,N,Y,45.4988611,-122.6004158
PAST SALE,April-6-2020,Single Family Residential,8032 SE Rhone St,Portland,OR,97206,310000,2,1.0,Portland Southeast,900,6534,1952,136,344,,Sold,,,http://www.redfin.com/OR/Portland/8032-SE-Rhone-St-97206/home/26440273,RMLS,20132169,N,Y,45.4953175,-122.5799385
PAST SALE,May-27-2020,Single Family Residential,4211 SE 65th Ave,Portland,OR,97206,400000,4,1.0,Portland Southeast,2252,3920,1920,85,178,,Sold,,,http://www.redfin.com/OR/Portland/4211-SE-65th-Ave-97206/home/26470171,RMLS,20695854,N,Y,45.4918448,-122.5965855
PAST SALE,March-2-2020,Single Family Residential,3530 SE 65th Ave,Portland,OR,97206,379900,2,2.0,Portland Southeast,1721,3920,1942,171,221,,Sold,,,http://www.redfin.com/OR/Portland/3530-SE-65th-Ave-97206/home/26485010,RMLS,20533350,N,Y,45.4969019,-122.596047
PAST SALE,April-15-2020,Single Family Residential,4506 SE Gladstone St,Portland,OR,97206,299790,4,1.0,Portland Southeast,1784,4791,1928,127,168,,Sold,,,http://www.redfin.com/OR/Portland/4506-SE-Gladstone-St-97206/home/26409576,RMLS,20181167,N,Y,45.4933163,-122.6158289
PAST SALE,,Single Family Residential,3910 SE 74th Ave,Portland,OR,97206,375000,3,1.0,,1076,5000,1974,,349,,,,,http://www.redfin.com/OR/Portland/3910-SE-74th-Ave-97206/home/26395674,,,N,Y,45.4940967,-122.5865859
PAST SALE,April-1-2020,Single Family Residential,4228 SE 67th Ave,Portland,OR,97206,485000,3,2.0,FOSTER - POWELL,1900,7840,1940,141,255,,Sold,,,http://www.redfin.com/OR/Portland/4228-SE-67th-Ave-97206/home/26496744,RMLS,20683328,N,Y,45.4919305,-122.5940059
PAST SALE,April-24-2020,Single Family Residential,3155 SE 80th Ave,Portland,OR,97206,350000,2,1.0,Portland Southeast,1055,5662,1949,118,332,,Sold,,,http://www.redfin.com/OR/Portland/3155-SE-80th-Ave-97206/home/25846390,RMLS,20139478,N,Y,45.4993463,-122.5811081
PAST SALE,July-2-2020,Single Family Residential,7116 SE Cora St,Portland,OR,97206,544900,3,2.5,FOSTER - POWELL,1781,,2020,49,306,,Sold,,,http://www.redfin.com/OR/Portland/7116-SE-Cora-St-97206/home/170025453,RMLS,20660989,N,Y,45.491506,-122.589975
PAST SALE,July-31-2020,Single Family Residential,5415 SE Rhone St,Portland,OR,97206,340100,3,1.0,FOSTER - POWELL,2628,4791,1908,20,129,,Sold,,,http://www.redfin.com/OR/Portland/5415-SE-Rhone-St-97206/home/26320570,RMLS,20170128,N,Y,45.4963102,-122.6067576
PAST SALE,August-10-2020,Single Family Residential,3916 SE 44th Ave,Portland,OR,97206,364900,1,1.0,Portland Southeast,1030,4791,1949,10,354,,Sold,,,http://www.redfin.com/OR/Portland/3916-SE-44th-Ave-97206/home/26533362,RMLS,20591747,N,Y,45.4946022,-122.6171032
PAST SALE,April-24-2020,Single Family Residential,6304 SE Windsor Ct,Portland,OR,97206,405000,4,2.0,Portland Southeast,1704,,1947,118,238,,Sold,,,http://www.redfin.com/OR/Portland/6304-SE-Windsor-Ct-97206/home/26496954,RMLS,20019917,N,Y,45.504504,-122.5983383
